,cod_loja,faturamento,jan,fev,mar
1145,1338,29730.744,31429.297,27939.982,29822.957
1146,1339,99695.375,100967.055,82754.68,115364.375
1147,1340,57327.113,57025.13,51186.848,63769.37
1148,1341,191572.55,204712.1,166997.86,203007.72
1149,1342,144094.7,144804.05,129323.375,158156.66
1150,1343,101327.26,107753.016,92177.586,104051.19
1151,1344,121945.56,134158.83,107182.586,124495.27
1152,1345,51963.5,51926.137,46245.527,57718.83
1153,1346,123715.31,131619.75,104484.19,135042.0
1154,1347,47649.34,47633.805,40125.598,55188.61
1155,1348,29991.531,30621.771,26992.395,32360.434
1156,1349,157455.56,152379.22,136952.97,183034.52
1157,1350,27910.197,28295.926,24695.053,30739.615
1158,1351,184741.61,194207.9,163587.73,196429.17
1159,1352,70065.38,68693.71,57780.203,83722.234
1160,1353,69327.34,75857.484,59453.91,72670.65
1161,1354,228802.19,223297.11,207240.0,255869.42
1162,1355,48763.035,55557.004,42170.16,48561.95
1163,1356,183785.61,187299.88,157907.03,206149.92
1164,1357,66157.36,59864.438,59562.918,79044.72
1165,1358,79967.91,74610.61,70347.09,94946.016
1166,1362,87317.87,87082.96,75922.96,98947.69
1167,1363,83687.97,82513.73,74199.53,94350.66
1168,1364,64756.05,70887.94,55475.758,67904.47
1169,1365,56927.656,55685.633,51651.67,63445.656
1170,1366,138710.81,141304.12,119058.46,155769.83
1171,1367,161215.94,165068.94,145419.6,173159.27
1172,1368,132863.11,142011.84,113627.51,142949.95
1173,1369,85205.695,87698.74,72907.01,95011.336
1174,1370,27937.041,29965.758,25352.666,28492.707
1175,1371,63311.42,60222.926,56782.918,72928.42
1176,1372,110840.88,108945.26,97356.11,126221.29
1177,1373,40886.145,46639.23,35888.758,40130.453
1178,1375,94340.24,93221.5,83564.91,106234.305
1179,1376,139884.08,143014.16,123614.48,153023.6
1180,1377,64005.656,62519.723,55893.9,73603.336
1181,1378,36805.26,37077.92,31786.436,41551.418
1182,1379,43673.59,46724.617,40552.656,43743.496
1183,1380,94740.664,95632.43,81516.52,107073.05
1184,1381,111947.85,111382.99,99692.76,124767.805
1185,1383,44641.766,48099.344,39944.25,45881.7
1186,1386,217352.08,219750.25,190853.4,241452.58
1187,1387,53595.848,50353.543,48728.332,61705.676
1188,1388,136553.42,138372.05,119998.54,151289.67
1189,1389,271534.62,282766.22,241157.86,290679.8
1190,1391,219226.45,217080.16,194422.6,246176.6
1191,1392,222758.48,224679.25,201318.86,242277.31
1192,1393,97098.44,96226.2,85073.15,109995.97
1193,1394,189239.27,200992.5,163054.12,203671.19
1194,1395,108884.06,106061.15,91473.75,129117.29
1195,1397,231246.8,247360.12,205244.48,241135.77
1196,1399,36600.207,38913.73,31964.549,38922.336
1197,1400,79232.664,75643.33,72634.16,89420.51
1198,1401,112220.24,108813.13,102441.77,125405.82
1199,1402,88895.07,90811.484,79172.76,96700.98
1200,1404,128870.21,132052.52,111263.734,143294.38
1201,1405,135993.98,142318.28,117272.0,148391.64
1202,1406,238032.11,243049.39,208618.97,262427.94
1203,1407,64905.37,64409.48,57549.83,72756.8
1204,1408,43717.332,48371.996,38065.64,44714.367
1205,1409,27412.572,29092.85,24663.236,28481.629
1206,1410,31730.271,32858.36,27438.883,34893.566
1207,1411,30561.88,32848.29,28074.764,30762.59
1208,1412,40859.277,41325.383,35773.723,45478.715
1209,1413,43607.76,49203.105,37760.383,43859.797
1210,1414,57849.906,61452.926,49940.918,62155.88
1211,1416,93547.77,92153.695,80310.805,108178.83
1212,1417,145926.67,150672.03,129289.59,157818.4
1213,1420,44430.53,57816.445,37368.582,38106.562
1214,1423,40880.78,42095.89,35572.6,44973.85
1215,1424,50511.99,50728.72,46017.098,54790.152
1216,1425,260010.67,263743.94,235206.34,281081.75
1217,1426,54990.652,64818.85,48774.816,51378.28
1218,1427,106040.65,103810.555,91323.71,122987.66
1219,1428,221972.36,227414.3,199753.8,238748.95
1220,1429,105772.664,111343.49,94704.67,111269.836
1221,1430,94947.555,101675.61,81582.11,101584.93
1222,1431,71691.2,75122.34,64304.773,75646.484
1223,1432,190237.2,203791.2,164696.88,202223.56
1224,1433,277655.34,291646.44,241458.42,299861.12
1225,1434,87361.336,87929.484,78289.4,95865.14
1226,1435,83118.77,86399.82,74287.875,88668.62
1227,1436,40788.887,42062.97,33192.58,47111.113
1228,1437,214535.64,222074.06,192444.03,229088.84
1229,1438,70263.01,68601.67,61003.105,81184.234
1230,1439,264252.72,285590.88,233886.02,273281.25
1231,1440,286179.22,287652.0,253658.94,317226.72
1232,1441,147987.58,144359.86,128130.4,171472.48
1233,1442,194971.98,204115.92,166998.05,213801.95
1234,1443,324256.8,359536.8,285980.75,327252.88
1235,1444,129817.12,128620.31,114592.945,146238.1
1236,1445,45219.88,48275.88,38380.664,49003.098
1237,1446,88604.6,92712.29,82177.82,90923.71
1238,1449,151736.12,155925.55,133192.64,166090.17
1239,1450,98377.664,91909.41,86609.8,116613.805
1240,1451,94775.625,102985.82,83147.14,98193.914
1241,1453,50418.996,56693.336,43212.08,51351.57
1242,1454,32839.098,34605.184,29236.727,34675.387
1243,1455,68790.6,68046.625,58567.55,79757.65
1244,1456,97719.46,96337.055,84557.61,112263.71
1245,1457,100977.54,101098.5,92834.22,108999.914
1246,1458,121053.52,121779.3,104551.62,136829.64
1247,1459,100351.85,99874.89,91574.22,109606.445
1248,1463,30834.617,34221.258,27845.152,30437.443
1249,1464,209654.73,214286.06,187495.83,227182.33
1250,1465,124961.78,126122.73,113566.875,135195.75
1251,1466,167508.88,173682.73,148183.23,180660.66
1252,1467,83613.01,89266.32,71389.3,90183.41
1253,1468,106428.01,103550.69,90043.18,125690.164
1254,1469,61724.816,65144.363,51523.12,68506.97
1255,1470,76241.0,78920.305,69483.35,80319.35
1256,1471,24517.385,26920.463,21505.768,25125.924
1257,1472,84945.484,85607.12,77445.32,91784.016
1258,1473,156119.28,158291.45,139224.19,170842.22
1259,1474,61160.652,67282.53,54389.605,61809.812
1260,1475,241792.69,259631.7,216859.89,248886.47
1261,1476,118332.81,118868.77,106758.82,129370.85
1262,1477,101213.6,100601.06,87383.68,115656.07
1263,1478,54830.434,56880.688,47052.758,60557.85
1264,1479,54310.8,55439.855,46965.95,60526.594
1265,1480,74032.75,70984.51,65113.035,86000.71
1266,1481,130666.79,129956.01,114671.43,147372.95
1267,1482,71056.28,67508.3,60746.98,84913.56
1268,1483,129252.51,134679.38,114055.914,139022.25
1269,1484,87606.77,89585.97,76710.44,96523.92
1270,1486,107778.21,105691.26,89700.84,127942.54
1271,1487,81526.28,76375.34,71450.92,96752.586
1272,1488,252807.12,275042.38,218794.67,264584.34
1273,1489,39904.855,40905.35,34546.668,44262.543
1274,1490,61459.156,62319.324,56428.113,65630.03
1275,1491,32684.979,32192.27,26182.605,39680.06
1276,1492,110101.82,110293.99,99725.19,120286.27
1277,1493,111617.12,123779.35,100000.33,111071.65
1278,1494,36681.19,42311.336,32039.049,35693.19
1279,1495,122528.805,123159.69,107944.086,136482.62
1280,1496,188457.06,191217.8,164680.9,209472.5
1281,1497,36536.547,37805.742,32045.383,39758.51
1282,1498,71994.01,68693.36,63640.88,83647.79
1283,1501,41466.2,43513.855,35627.22,45257.51
1284,1504,214385.86,209809.69,190755.1,242592.77
1285,1505,141421.02,143882.84,125349.62,155030.61
1286,1506,84918.87,86159.93,73540.64,95056.02
1287,1508,61239.957,65848.76,51285.18,66585.93
1288,1509,59724.64,57915.293,53415.363,67843.266
1289,1511,107903.85,107453.9,96394.27,119863.375
1290,1512,127942.02,135257.47,110444.44,138124.17
1291,1513,126977.555,132145.02,106570.94,142216.7
1292,1514,30088.783,34009.01,26184.732,30072.607
1293,1515,90783.73,90470.5,80481.055,101399.62
1294,1516,116776.44,114260.875,102430.76,133637.67
1295,1517,72350.23,71360.09,64566.438,81124.15
1296,1519,99685.52,93819.12,87721.85,117515.59
1297,1520,80220.79,76485.74,74934.414,89242.21
1298,1521,192360.14,197048.19,167035.11,212997.11
1299,1522,36001.72,40052.473,29283.926,38668.76
1300,1525,38438.105,37271.91,33861.086,44181.312
1301,1526,30902.756,32817.707,26684.387,33206.17
1302,1528,177023.62,177061.38,157887.77,196121.78
1303,1529,40004.473,43174.47,36846.86,39992.098
1304,1530,28391.928,29998.973,25352.453,29824.36
1305,1532,72543.63,80024.51,61039.41,76566.97
1306,1533,79248.59,83399.54,70642.19,83704.055
1307,1534,94548.12,95535.87,83004.29,105104.19
1308,1535,22616.928,23446.781,21628.807,22775.2
1309,1536,92894.73,100952.375,81933.336,95798.47
1310,1537,67748.98,73144.414,59868.066,70234.46
1311,1538,71038.49,74908.23,62588.246,75619.0
1312,1539,138260.05,134583.9,122088.7,158107.5
1313,1540,119702.98,118509.49,104259.0,136340.42
1314,1541,50145.11,56997.383,43198.73,50239.22
1315,1542,52910.812,48168.473,46453.496,64110.465
1316,1543,94712.836,93986.24,89390.984,100761.28
1317,1544,67481.12,74071.65,59819.508,68552.2
1318,1545,45852.344,46727.727,40091.145,50738.156
1319,1546,62036.8,59967.64,54615.844,71526.914
1320,1547,35941.074,38070.453,31448.225,38304.547
1321,1548,132015.53,128544.336,118182.305,149319.95
1322,1549,94902.664,103812.6,84557.055,96338.336
1323,1550,36079.08,36727.098,31590.965,39919.168
1324,1552,54806.793,57415.242,49198.574,57806.562
1325,1553,126065.414,120778.59,110417.05,147000.61
1326,1554,37219.63,37500.934,31240.996,42916.96
1327,1555,57370.848,57617.66,52455.17,62039.72
1328,1556,127434.914,133407.94,108405.875,140490.95
1329,1557,35073.77,37662.504,31863.191,35695.617
1330,1558,81314.9,78383.49,72897.39,92663.81
1331,1559,64908.566,59820.266,60332.3,74573.14
1332,1560,90264.63,94112.0,82918.2,93763.71
1333,1561,103052.52,105432.45,91404.875,112320.24
1334,1562,134410.3,150026.95,121787.88,131416.06
1335,1564,24735.686,26087.871,22074.736,26044.443
1336,1565,35882.863,37523.01,31029.99,39095.586
1337,1566,167463.06,162543.83,153639.34,186206.0
1338,1567,21187.047,21086.56,19200.617,23273.963
1339,1571,107875.75,103830.11,96113.54,123683.59
1340,1572,97423.086,95433.89,87892.95,108942.41
1341,1573,52103.3,57112.625,43022.746,56174.523
1342,1575,61359.38,61786.312,53635.617,68656.21
1343,1576,66359.8,65271.594,58963.24,74844.56
1344,1577,38738.42,43346.12,33735.582,39133.56
1345,1578,140457.27,144037.8,124475.37,152858.64
1346,1579,127929.0,131436.86,114555.375,137794.77
1347,1581,19052.842,21292.607,16933.533,18932.385
1348,1582,48375.566,45224.9,43524.555,56377.246
1349,1583,54810.37,56756.316,49549.473,58125.316
1350,1584,84592.6,87212.875,76499.56,90065.38
1351,1585,57830.47,63681.566,52572.152,57237.695
1352,1586,289422.6,289719.7,264974.7,313573.38
1353,1587,103056.84,103745.164,90070.016,115355.35
1354,1588,51830.465,48546.4,43772.406,63172.59
1355,1589,39415.824,40178.414,33398.867,44670.195
1356,1590,79595.336,79573.016,66677.39,92535.586
1357,1591,31111.193,33126.598,27245.81,32961.168
1358,1592,65333.426,67478.88,57886.992,70634.414
1359,1593,99081.664,111485.68,91827.25,93932.08
1360,1594,60142.016,61175.633,53900.723,65349.684
1361,1596,157657.2,165232.95,138054.39,169684.27
1362,1597,57428.02,61207.87,48924.293,62151.895
1363,1599,76757.69,75823.21,70533.53,83916.32
1364,1600,74809.24,74035.88,66103.93,84287.92
1365,1601,140010.33,155271.55,123214.6,141544.81
1366,1603,183504.2,185889.67,162776.5,201846.45
1367,1604,79931.4,76745.14,68249.32,94799.72
1368,1606,64831.75,61504.85,58425.594,74564.81
1369,1607,32904.8,32247.566,29544.188,36922.65
1370,1608,102212.5,100242.305,88914.586,117480.6
1371,1609,128882.6,135110.2,113168.64,138368.95
1372,1610,182505.0,194608.97,158959.75,193946.27
1373,1611,93015.46,93948.21,83113.03,101985.14
1374,1612,42025.656,49288.953,36967.395,39820.63
1375,1614,106485.23,105898.766,94008.08,119548.86
1376,1615,76610.49,71096.82,67522.54,91212.1
1377,1616,140131.02,135546.58,124109.14,160737.31
1378,1617,77534.26,72967.055,66831.0,92804.7
1379,1618,352152.4,397580.44,301071.94,357804.94
1380,1619,29500.334,31113.342,26330.617,31057.035
1381,1620,16373.047,20470.87,13922.313,14725.958
1382,1621,45906.094,49229.418,39691.285,48797.57
1383,1622,35102.504,37773.723,30175.293,37358.496
1384,1625,257544.38,275637.22,227056.36,269939.56
1385,1627,111970.46,110788.15,99839.52,125283.7
1386,1628,51132.215,51795.727,45068.094,56532.816
1387,1629,55794.395,64070.473,47429.76,55882.953
1388,1630,96119.23,98028.82,84510.58,105818.3
1389,1631,64664.426,64421.227,56010.203,73561.86
1390,1633,40742.473,42433.004,33770.75,46023.668
1391,1634,52014.953,55753.723,47033.61,53257.535
1392,1635,43570.605,44518.855,39694.82,46498.137
1393,1636,57532.594,59597.18,52157.53,60843.062
1394,1637,81471.26,82932.88,69631.49,91849.414
1395,1638,71227.23,72870.62,61845.855,78965.22
1396,1639,91219.35,93493.24,84415.445,95749.375
1397,1640,139052.42,141284.14,120081.22,155791.89
1398,1641,405219.66,437710.84,341763.38,436184.72
1399,1642,50254.91,48346.594,44776.84,57641.293
1400,1643,55784.324,58998.375,46588.33,61766.27
1401,1644,61311.906,58917.484,53604.914,71413.31
1402,1645,125443.63,121533.88,112983.15,141813.88
1403,1646,88065.836,94458.9,80118.52,89620.09
1404,1647,69119.59,71403.82,61686.926,74268.03
1405,1648,122471.91,127397.2,109270.46,130748.06
1406,1649,71155.38,71121.27,63546.574,78798.3
1407,1650,141252.14,146965.98,124468.21,152322.22
1408,1651,69338.586,73617.36,60214.125,74184.27
1409,1652,44242.047,45926.5,39506.406,47293.234
1410,1653,67121.984,70829.13,57844.25,72692.57
1411,1654,60636.62,66697.06,52987.344,62225.457
1412,1655,106964.5,103923.195,95391.65,121578.65
1413,1656,46048.48,48679.703,40232.58,49233.156
1414,1657,74456.48,73239.33,64194.766,85935.336
1415,1658,243679.73,266988.6,217261.75,246788.83
1416,1659,154357.86,172299.9,133749.97,157023.72
1417,1660,69587.96,69798.2,60873.016,78092.66
1418,1661,145672.22,145117.03,130772.14,161127.47
1419,1662,308448.25,306552.7,264953.62,353838.4
1420,1663,58180.7,64292.785,51549.67,58699.633
1421,1664,216850.7,220434.38,194235.75,235881.97
1422,1665,311192.66,317892.72,263770.12,351915.06
1423,1666,103835.96,95562.64,93796.375,122148.86
1424,1668,91139.35,91940.305,83895.04,97582.72
1425,1670,29956.008,31662.824,26853.701,31351.502
1426,1671,65525.145,63330.72,58285.105,74959.6
1427,1672,40055.98,40891.67,35893.066,43383.21
1428,1673,98593.65,94090.914,87967.34,113722.69
1429,1675,121873.04,117856.58,103333.07,144429.47
1430,1676,92046.13,91322.305,79380.13,105435.97
1431,1677,85780.41,84614.08,73526.58,99200.57
1432,1678,114655.52,116619.266,103750.12,123597.2
1433,1679,61618.99,62485.977,55955.84,66415.16
1434,1680,97176.54,95680.586,85777.52,110071.5
1435,1681,344211.84,359458.03,305876.6,367300.9
1436,1682,39128.367,41316.223,35424.56,40644.32
1437,1683,134897.25,139368.28,119725.78,145597.69
1438,1684,40707.0,43909.156,36217.645,41994.203
1439,1687,19620.938,20966.783,17175.926,20720.102
1440,1688,52424.566,53821.523,45898.832,57553.348
1441,1689,77960.47,75507.375,68981.34,89392.69
1442,1690,209025.77,206256.36,187138.52,233682.42
1443,1691,35913.938,35734.664,31129.467,40877.68
1444,1692,58923.48,64347.94,50427.8,61994.703
1445,1693,56793.58,56768.383,49996.73,63615.625
1446,1694,48571.715,48629.75,43900.22,53185.168
1447,1695,79659.46,80499.734,67808.19,90670.445
1448,1697,71721.96,71516.69,66460.37,77188.805
1449,1698,93010.63,87315.49,81597.414,110119.0
1450,1699,100147.125,102413.9,87429.234,110598.25
1451,1700,31215.898,33224.695,27743.531,32679.469
1452,1701,87058.9,89035.36,77434.95,94706.39
1453,1702,63480.168,63851.26,55080.746,71508.5
1454,1703,54938.574,52021.53,49130.03,63664.156
1455,1704,50906.754,50881.645,44713.836,57124.777
1456,1705,62037.97,59932.5,53196.746,72984.66
1457,1706,205827.86,206037.33,174345.17,237101.05
1458,1707,47169.24,47352.41,41063.168,53092.145
1459,1709,37870.363,38241.223,33885.023,41484.84
1460,1710,56973.33,58482.395,49983.9,62453.684
1461,1711,37200.785,37493.277,33018.94,41090.133
1462,1712,32938.49,36743.773,28798.4,33273.297
1463,1713,43573.277,45019.254,38708.055,46992.52
1464,1714,40495.344,42203.95,32722.273,46559.81
1465,1715,62251.52,60176.7,57778.703,68799.16
1466,1716,285960.88,291504.47,265871.06,300507.1
1467,1717,93020.625,90355.03,85151.26,103555.59
1468,1718,24031.502,26770.682,21273.232,24050.592
1469,1719,25505.049,27998.611,22145.97,26370.564
1470,1720,66896.48,65796.414,58456.203,76436.805
1471,1721,103978.9,106767.82,90420.97,114747.9
1472,1722,101907.52,101381.34,88939.34,115401.88
1473,1723,151635.39,161793.58,132345.78,160766.78
1474,1725,39321.53,43900.426,34819.797,39244.375
1475,1726,39112.465,40664.902,34388.24,42284.254
1476,1727,30019.475,31501.0,27408.494,31148.934
1477,1728,36640.94,38297.438,29223.516,42401.875
1478,1729,40009.26,42135.39,34163.348,43729.043
1479,1730,53054.855,52474.285,46947.453,59742.83
1480,1731,35939.844,38361.766,30838.74,38619.02
1481,1733,44310.203,48825.082,39274.348,44831.184
1482,1735,36079.03,39606.23,30894.668,37736.19
1483,1736,57527.027,62243.92,48887.76,61449.387
1484,1737,165108.23,163234.92,146851.2,185238.6
1485,1738,39497.977,39389.957,35793.992,43309.977
1486,1739,160712.95,154726.52,141874.34,185538.0
1487,1740,64259.387,61882.1,57583.85,73312.2
1488,1741,166638.38,171658.28,145099.47,183157.39
1489,1742,157785.02,164095.92,136619.19,172639.9
1490,1744,62555.5,59128.28,56348.95,72189.266
1491,1745,86387.055,86309.555,75567.36,97284.24
1492,1746,103415.086,106842.0,90197.984,113205.25
1493,1747,55123.406,52026.953,50348.98,62994.285
1494,1748,82573.99,86082.66,72605.29,89034.03
1495,1749,136290.33,139806.75,115727.91,153336.36
1496,1750,33718.41,35012.477,29945.736,36197.023
1497,1751,101771.164,106962.88,91398.67,106951.94
1498,1753,223044.38,230711.77,203329.38,235092.02
1499,1755,18481.28,22114.666,16080.3545,17248.82
1500,1756,46118.676,48029.492,40933.027,49393.52
1501,1758,61962.95,61322.09,56877.734,67689.01
1502,1759,34572.168,35240.99,28538.568,39936.945
1503,1761,312589.44,324745.5,276382.47,336640.3
1504,1762,129842.81,142149.64,108096.79,139281.98
1505,1763,102902.4,105627.266,91744.96,111334.984
1506,1764,82456.5,82083.29,76193.33,89092.875
1507,1765,69117.805,70459.13,63026.0,73868.29
1508,1766,72881.555,78462.88,62102.76,78079.03
1509,1767,24283.104,26722.193,22040.012,24087.113
1510,1769,105431.93,104458.88,91754.18,120082.71
1511,1770,79656.98,86639.44,67573.29,84758.21
1512,1771,49988.688,50265.855,42597.496,57102.715
1513,1772,25818.564,28456.646,21948.963,27050.084
1514,1773,119947.56,119618.07,101234.66,138989.98
1515,1775,48849.844,50924.02,43869.8,51755.72
1516,1776,94778.44,97161.76,85450.62,101722.945
1517,1777,33331.996,34467.395,29941.096,35587.496
1518,1778,26211.521,27933.057,24190.863,26510.639
1519,1779,64661.105,65913.14,58697.27,69372.91
1520,1780,29192.232,30656.771,25991.828,30928.092
1521,1781,15953.6875,17383.004,13159.87,17318.186
1522,1782,29991.123,31253.932,26713.94,32005.498
1523,1783,69086.57,76852.75,60163.46,70243.49
1524,1784,35657.938,35363.277,31209.955,40400.582
1525,1785,33849.41,37295.8,29880.06,34372.375
1526,1786,33522.785,33214.547,28956.389,38397.414
1527,1790,70588.56,70467.836,64271.824,77026.02
1528,1791,32323.229,35299.95,29137.7,32532.043
1529,1792,51066.473,51939.78,46000.043,55259.59
1530,1793,60595.324,64189.32,52190.008,65406.633
1531,1796,57371.176,53648.12,52151.594,66313.82
1532,1797,58520.926,60206.176,50536.707,64819.89
1533,1798,55196.95,54214.41,49418.61,61957.832
1534,1800,139773.95,144824.72,124426.24,150070.9
1535,1801,193361.19,197542.9,167199.4,215341.27
1536,1802,77391.91,76601.92,71984.59,83589.195
1537,1803,62514.902,59144.18,59053.35,69347.17
1538,1804,47774.082,47810.29,43418.19,52093.766
1539,1805,36105.59,36367.617,32565.781,39383.37
1540,1806,68085.51,68787.375,62500.5,72968.65
1541,1807,54045.527,57141.62,46618.023,58376.934
1542,1810,42380.95,43124.027,37739.797,46279.02
1543,1812,59271.824,59814.66,51737.1,66263.7
1544,1813,104122.56,104864.51,93700.92,113802.24
1545,1814,215788.83,217449.8,189608.05,240308.69
1546,1815,105197.26,106106.336,93624.88,115860.555
1547,1816,239594.19,244087.16,212740.34,261955.05
1548,1817,51654.684,57037.12,44009.93,53917.0
1549,1818,102675.46,102091.77,89219.91,116714.67
1550,1820,53888.363,55507.65,46359.26,59798.188
1551,1821,53569.895,57240.637,48513.324,54955.73
1552,1822,86767.78,88704.95,75016.78,96581.6
1553,1823,54254.49,56324.363,47137.918,59301.184
1554,1825,405873.16,426590.2,354530.56,436498.8
1555,1826,131740.97,136385.08,113833.96,145003.88
1556,1827,26722.28,29905.973,21805.803,28455.062
1557,1828,49637.703,52742.41,43135.254,53035.45
1558,1829,39989.418,46125.523,34906.34,38936.4
1559,1830,29714.326,31901.791,25229.271,32011.914
1560,1831,40344.098,43591.05,35154.098,42287.15
1561,1832,90445.664,96552.85,81097.31,93686.83
1562,1833,34455.973,38458.484,30010.74,34898.69
1563,1834,44776.793,44882.01,39532.855,49915.516
1564,1836,153109.92,163810.3,134624.27,160895.22
1565,1837,90335.555,94038.11,81533.13,95435.4
1566,1838,77214.24,75792.586,66288.33,89561.805
1567,1839,28913.072,32145.748,24274.57,30318.902
1568,1840,35117.51,35630.37,31085.428,38636.734
1569,1841,57503.984,57759.406,51853.11,62899.44
1570,1844,53061.59,64721.61,44118.145,50345.016
1571,1845,96936.125,98973.66,86004.59,105830.14
1572,1846,196990.2,203666.0,167334.52,219970.14
1573,1847,119780.88,127762.19,101828.24,129752.22
1574,1848,35720.887,37205.637,31369.402,38587.62
1575,1849,195041.89,199272.1,166396.34,219457.23
1576,1850,24874.13,28165.672,19702.24,26754.48
1577,1852,34233.047,34040.844,28925.734,39732.56
1578,1854,76820.93,76597.52,68692.46,85172.8
1579,1855,48384.312,48638.984,43747.785,52766.17
1580,1856,329902.12,333796.06,297159.7,358750.6
1581,1857,301657.0,300537.28,270558.34,333875.38
1582,1859,47988.332,53091.027,42384.17,48489.805
1583,1860,69319.914,74613.1,59370.45,73976.21
1584,1864,27806.795,29852.059,23708.9,29859.422
1585,1865,39718.855,37549.754,35159.22,46447.598
1586,1866,94555.49,99582.516,83145.25,100938.71
1587,1867,166421.11,170362.86,145234.75,183665.7
1588,1868,82024.79,84389.79,71203.03,90481.57
1589,1870,104117.79,103769.266,90619.08,117965.016
1590,1871,40034.324,40483.426,35823.062,43796.492
1591,1873,431956.78,454102.2,387558.94,454209.25
1592,1875,37194.457,39844.867,31101.428,40637.082
1593,1876,52829.45,51758.305,47301.33,59428.715
1594,1877,140589.7,146443.11,121855.484,153470.55
1595,1878,21950.4,22546.445,19895.33,23409.432
1596,1879,106191.9,106762.79,90633.0,121179.92
1597,1880,90735.32,91185.805,80371.39,100648.79
1598,1881,57376.707,53696.37,53252.89,65180.867
1599,1883,83141.18,82928.23,76211.78,90283.54
1600,1884,36337.816,40485.082,31980.906,36547.46
1601,1886,79594.15,87048.05,69823.734,81910.664
1602,1887,127398.625,131821.28,114869.15,135505.45
1603,1888,69667.555,69674.984,62624.918,76702.766
1604,1889,52987.87,52392.254,48968.754,57602.598
1605,1891,65307.652,67875.17,56489.11,71558.67
1606,1892,37472.266,47897.066,32101.725,32418.006
1607,1893,16545.818,18016.61,13378.722,18242.123
1608,1894,63880.844,64371.79,55279.59,71991.16
1609,1895,54212.785,55518.617,46666.062,60453.684
1610,1897,132626.06,140052.7,117738.64,140086.86
1611,1898,134983.6,136010.72,117209.586,151730.47
1612,1900,58283.645,66146.2,49131.73,59573.008
1613,1902,17717.809,19870.49,15906.403,17376.531
1614,1903,62755.03,61008.44,55022.36,72234.29
1615,1904,41628.098,41319.64,36129.14,47435.51
1616,1905,35003.133,35562.37,30580.916,38866.11
1617,1906,36842.72,41023.707,31574.781,37929.67
1618,1907,72817.87,69075.34,67327.75,82050.5
1619,1908,54104.34,51008.902,51278.426,60025.69
1620,1909,58386.3,52614.297,52477.4,70067.22
1621,1910,126898.73,125971.11,109193.23,145531.84
1622,1911,69115.305,66469.94,63072.203,77803.77
1623,1912,37034.168,37531.43,32545.566,41025.496
1624,1913,35741.36,37995.848,32075.32,37152.91
1625,1914,95529.54,96653.1,84795.625,105139.91
1626,1915,72310.21,65634.97,64317.97,86977.68
1627,1916,194238.5,205135.52,165989.61,211590.38
1628,1917,41273.66,47807.785,36461.695,39551.5
1629,1920,44950.562,48170.67,40875.934,45805.082
1630,1921,75000.4,74217.72,68360.375,82423.1
1631,1922,231843.73,223214.7,207321.64,264994.84
1632,1923,42073.844,40291.96,37929.133,48000.434
1633,1924,29961.084,31808.914,25990.426,32083.912
1634,1925,27677.506,33102.75,22283.469,27646.3
1635,1926,20917.672,21158.957,19221.287,22372.771
1636,1928,49947.906,51718.15,44164.8,53960.766
1637,1929,41078.316,39220.297,35266.855,48747.8
1638,1931,38686.016,38386.508,33819.887,43851.652
1639,1932,50158.605,47513.516,45034.395,57927.906
1640,1934,30868.51,33335.17,27031.088,32239.273
1641,1935,192237.31,190690.36,169532.27,216489.33
1642,1936,25644.225,24400.014,24968.924,27563.738
1643,1937,131572.77,134366.97,112836.45,147514.86
1644,1938,28961.607,29919.047,25348.889,31616.885
1645,1939,45105.938,45248.6,39650.684,50418.53
1646,1940,123900.69,131751.39,105629.56,134321.11
1647,1941,56035.45,53092.01,53499.113,61515.227
1648,1942,64538.605,64792.76,55108.984,73714.06
1649,1943,43423.355,45734.645,38341.914,46193.508
1650,1945,72918.195,80053.39,61396.68,77304.52
1651,1946,40003.504,41038.14,34472.188,44500.184
1652,1947,16387.072,17617.63,14423.161,17120.424
1653,1948,32152.041,35521.543,27074.898,33859.684
1654,1950,16321.31,20246.836,13014.99,15702.103
1655,1951,70134.055,66750.37,61917.105,81734.69
1656,1952,184636.45,195244.27,159089.16,199575.9
1657,1953,41206.465,47497.28,36063.582,40058.53
1658,1954,99729.56,100937.25,89098.06,109153.36
1659,1955,71079.22,68907.84,63421.9,80907.9
1660,1956,50198.02,54528.8,44607.07,51458.19
1661,1957,102747.375,106653.45,91621.625,109967.05
1662,1958,133184.28,132210.75,116240.43,151101.66
1663,1959,21391.879,22075.975,18373.877,23725.785
1664,1960,62634.2,63007.215,55496.09,69399.3
1665,1961,17313.377,22556.133,13449.029,15934.965
1666,1962,100931.01,100974.39,87522.39,114296.25
1667,1963,36990.49,38937.516,32037.795,39996.156
1668,1964,48794.277,46416.293,42552.62,57413.91
1669,1965,79759.336,79613.945,66243.5,93420.555
1670,1966,212601.33,213016.44,193154.72,231632.84
1671,1967,85974.32,88177.17,78083.055,91662.76
1672,1968,37915.004,35426.73,32356.998,45961.29
1673,1969,34606.41,36921.91,29912.414,36984.9
1674,1970,77211.76,79815.8,68401.45,83418.016
1675,1971,75641.125,70230.7,70427.06,86265.62
1676,1972,54292.41,56912.14,47722.215,58242.88
1677,1973,29545.834,29753.156,26616.645,32267.695
1678,1974,36275.363,36048.406,29249.287,43528.39
1679,1975,136143.94,139640.86,116302.836,152488.11
1680,1976,70065.57,68647.92,64803.797,76745.01
1681,1977,61894.547,59588.55,56990.082,69105.01
